pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
0.059399,-0.013238,-1.209435798585947,0.6439225343440709,1.402391,158.93852
0.061376,-0.014041,-1.156809606548859,0.608037138400955,1.4000914,145.70186
0.055716,-0.025074,-1.165515489326235,0.5844425171505993,1.4058263,159.86906
0.028922,-0.104909,-1.151433026081899,0.6084368733962037,1.4019026,218.52374
-0.608341,0.105969,-1.06116510125502,0.5895122753248552,0.596548,52.02851
-1.660923,0.327889,-1.680266732223294,0.6984136047532227,0.20366596,28.200256
-2.874327,0.586623,-2.866215444184567,0.6626848252574815,-0.20350553,2.1325288
-4.152501,0.85233,-4.170882596448306,0.7531495983971765,-0.046244275,1.1952264
-5.371637,1.080924,-5.418443305870501,0.7582710553237607,0.23715667,1.5361564
-6.706559,1.365664,-6.57410145866243,0.8673235421022542,0.38354033,2.2109945
-8.062736,1.641151,-7.974868259111701,1.223396224850056,0.28371334,2.47957
-9.456895,1.930523,-9.313981131285615,1.764163878921654,0.17176484,0.9916315
-10.768388,2.188273,-10.51085282635887,2.306007450635494,0.12998681,0.7973559
-12.170501,2.166338,-11.85236729522238,2.813427477210581,0.64240175,3.5561614
-13.314605,1.441883,-13.31160233442025,2.282233223906677,0.79017925,5.8151946
-13.947188,0.299221,-14.23578040420099,1.230589255195537,1.0597677,4.0005074
-14.247294,-0.957796,-14.68027561978448,-0.307651599204387,0.7823734,4.7267194
-14.484279,-2.165544,-14.78326645064366,-1.59555893255021,0.58812565,3.407508
-14.738047,-3.382471,-15.04307218227337,-2.282075535107795,1.1228454,5.3840394
-15.028659,-4.665112,-15.42483192229818,-3.803757428818368,0.8415631,4.350698
-15.140909,-5.832082,-15.46751565795829,-5.244033085663059,0.7338899,2.942619
-15.140012,-7.148169,-15.62687592457426,-6.298477126883438,0.8997857,2.6288888
-15.188147,-8.376092,-15.75184627253961,-7.13410646282757,1.5183269,4.484705
-15.380421,-9.677023,-15.86062204137085,-8.282634585443127,1.4844123,4.403835
-15.651296,-11.048538,-16.18899508084091,-9.374562058468717,1.8285571,5.5300965
-15.954852,-12.374405,-16.14510631477989,-10.43854436640815,1.6976205,6.4193325
-16.266884,-13.665232,-16.30065971072921,-12.08184590405747,1.6398734,3.3393874
-16.5292,-14.945641,-16.85962212890544,-14.035777275681,1.0469375,3.0239048
-16.765762,-16.162392,-17.3075518908528,-15.13093694295749,1.2447394,3.6641874
-17.054443,-17.366571,-17.51738316479426,-16.08747947436016,1.2690736,4.390191
-17.419291,-18.614084,-17.79327649642154,-17.39200950124471,1.2995414,3.4073963
-17.69467,-19.878614,-18.12422284670309,-18.65637913504434,1.3254824,3.066228
-17.552624,-21.093246,-18.40943356150929,-20.02545973277213,1.4448261,2.7756715
-16.637936,-21.730316,-17.64522569328076,-21.65712392869931,1.1447109,1.110992
-15.480907,-21.969812,-15.40980245854725,-21.75252576786246,0.089298956,0.13261247
-14.272912,-22.229013,-14.25415472899439,-22.22197425312392,-0.06674469,0.19878343
-13.033732,-22.52879,-13.01756467122428,-22.63999625514691,0.066595666,0.22102071
-11.722515,-22.903608,-11.84733624995322,-23.05723706289431,0.15671657,-0.092482485
-10.426311,-23.291761,-10.58181475814774,-23.57215100140827,0.29175413,0.08554424
-9.080178,-23.594296,-9.325680281555087,-23.90068699250355,0.3433637,0.08808825
-7.755574,-23.863192,-7.913286212990496,-24.13996211451285,0.25834215,0.058958437
-6.457622,-24.15593,-6.58219889359069,-24.36321094570006,0.22614639,-0.038486935
-5.132295,-24.231653,-5.475124932363997,-24.55787539915492,0.4181478,0.3082814
-4.08672,-23.336405,-4.0925078976799,-24.08525449043074,0.97690254,0.17870553
-3.723722,-22.012096,-3.54450868763551,-22.6796690472996,0.967437,1.0564852
-3.470251,-20.755392,-3.833720358889461,-21.35284898805075,0.60810375,0.7624854
-3.12546,-19.521841,-3.530065306293212,-20.59968955150546,1.1641052,1.2229786
-2.714854,-18.21521,-3.236000930752372,-19.1731983726715,1.0082784,0.90975094
-2.340594,-16.821699,-2.350264476832975,-17.47275198510555,0.88278484,0.9666605
-1.970307,-15.498883,-1.443071902446943,-16.47402192163168,1.0234789,1.9873867
-1.575145,-14.091009,-1.147655379979333,-14.89159140096177,0.9383431,1.9579599
-1.14697,-12.67698,-0.8373711137473067,-13.68217095055939,1.0719657,2.0925684
-0.736288,-11.329751,-0.4249602896174394,-12.3675345793618,1.039073,1.9322519
-0.320922,-9.990993,0.2027538531889619,-10.91847701361142,1.0231178,2.3739138
0.087688,-8.568986,0.4852957502328493,-10.0777611837002,1.4961182,1.6659904
0.465214,-7.199535,0.3623352258515574,-8.652273039406092,1.4766802,1.1162608
0.885529,-5.85817,1.053698812625464,-7.224124600138881,1.2618253,0.44146058
1.258756,-4.59383,1.851643000212179,-5.742590028137815,1.236746,1.7930694
1.604987,-3.315224,2.167523448157174,-4.379920148939693,1.2390988,2.623853
1.924431,-2.104037,2.42338749033577,-3.107421432707894,1.0882193,4.465231
2.146352,-1.255776,2.812841661573636,-2.034734823158117,0.9879558,8.757755
2.129763,-1.048264,3.463015295208745,-1.366828006448175,1.4373544,9.979516
2.136614,-1.051506,3.49822064689244,-1.126862657362651,1.3806794,10.252935
2.132508,-1.045502,3.49938827105311,-1.189037373532131,1.4123387,10.825173
2.132502,-1.041611,3.497276564091535,-1.156342989152888,1.3874199,11.158532
2.130517,-1.042252,3.494706135087631,-1.179376631961143,1.4055458,11.222572
,,,,1.2198161,
