pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
0.058727,0.063128,-1.174612679038763,0.7004913552544322,1.500873,117.949486
-0.105443,0.823518,-0.9500204969605222,0.9011756310941049,1.469562,65.42418
-0.290187,2.19961,-1.133926593947793,1.585465479550425,1.3928483,60.15044
-0.46209,3.626582,-1.428858421979484,2.703439513727465,1.3847951,66.235054
-0.656042,5.030144,-1.63969644495174,3.504523772269475,1.1688604,22.048176
-0.818777,6.416873,-1.894017061205192,4.949396327776079,1.2038629,18.252096
-0.950643,7.71599,-2.020557774532547,6.656081269317687,1.3565563,13.564832
-0.626233,8.859119,-2.135665726897056,8.084181280825701,1.0691609,16.519459
0.292296,9.63384,-1.524764905026222,9.499201572495311,0.8991723,26.212868
1.336236,10.208009,0.1733302083431668,10.61002513165466,1.1186484,7.3643084
2.144231,10.779567,1.100889555108844,10.78635323862079,1.0928746,8.079474
2.805058,11.408355,1.633148536920794,11.4314541112506,0.91746205,8.820272
3.366688,11.988729,2.45336010887953,11.26334760433937,1.0208902,5.7760444
4.256657,12.698578,2.779774187341586,11.45722156945039,1.004585,5.5043983
5.667438,13.195941,3.890538674085592,12.41616613089634,1.2843211,6.382932
7.2139,13.280662,5.669818176520852,12.90073288586644,1.3204137,4.5190506
8.916411,13.118491,7.394208645204412,12.89526824502526,1.5001534,3.8903556
10.374072,12.616561,9.999119382725382,12.85359368971153,1.4028294,1.7859972
11.459754,11.58572,11.59343960415361,13.0433488461139,1.2805713,3.659937
12.188313,10.196218,12.7189049926478,11.57659880433891,1.3687997,3.0907898
12.78989,8.715972,13.42812817636166,10.17314517454737,1.3140188,2.7395105
13.316449,7.126365,13.97637885637953,8.354911938955428,1.2801576,2.6348197
13.63154,5.471547,14.56881970317147,7.144839711293701,1.057678,4.420991
13.894891,3.794599,14.79741229427998,5.540185994215821,0.8862012,7.213647
14.14745,2.153738,15.08015759000146,4.076992555157483,0.9431218,6.4659886
14.334238,0.480114,15.20831082700618,2.785689266056912,0.860517,7.6376047
14.42484,-1.113589,15.5655026296268,0.822795625125678,0.8390256,8.576696
14.428937,-2.648335,15.63450491342371,-1.403039858693938,0.57204765,7.9318466
14.248899,-4.202598,15.57864153024696,-3.135515518985547,0.51878285,5.9617534
13.74191,-5.68073,15.50029014442979,-4.20117661281265,0.5575924,10.733966
12.666691,-6.500736,14.89604930735464,-5.853616185231775,0.67627966,8.435138
11.306858,-6.797367,12.70515686467519,-7.081482022454294,0.7329756,1.6757298
10.054282,-6.824915,11.21892929670925,-7.85457871730206,0.49866134,0.7020738
8.412062,-6.974984,9.539062454135347,-7.573873044395918,0.57181865,2.2357805
6.66939,-7.162872,8.117169660744489,-7.616526512678043,0.47774678,4.754832
5.037305,-7.325914,6.81489924991496,-7.836415692383667,0.48744553,6.004017
3.424624,-7.425401,5.164747819316738,-7.298957715150446,0.7374463,11.010273
1.792073,-7.55847,3.449495287624448,-7.345933126996887,0.6111344,16.424047
0.218859,-7.642328,1.315941814397334,-7.704107799967472,0.7896119,16.710972
-1.078941,-7.125316,1.067078281094942,-8.481595812301872,0.7722621,13.752853
-1.761067,-5.954192,-1.796654533326046,-7.934659692718598,0.98057324,5.164081
-1.943219,-4.574138,-2.992824408102937,-6.2964299752029,1.1136632,2.3734372
-1.98189,-3.134319,-2.998063674606519,-5.264250191405627,0.9370439,3.98206
-1.647275,-1.900398,-3.212827266561816,-3.386155314072897,0.9489626,3.4538827
-0.871635,-1.050641,-2.567694338684624,-1.844376929473063,0.8089814,19.514378
-0.315402,-0.221976,-0.3718268083369716,-0.3286419839074829,1.3396008,9.980105
-0.228807,0.138671,-1.319765778183671,0.6406648479932853,1.5183392,2.4332943
-0.234041,0.134696,-1.398533941832487,0.8534835582972805,1.4973862,2.765324
-0.232438,0.131758,-1.396776733536461,0.8604999414674783,1.4976636,2.5594864
,,,,1.3310715,
