pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
-0.140833,0.021517,-0.8648631164462903,0.2601205998117483,0.78110546,7.852233
-1.049839,-0.026456,-0.6928218068963478,0.1293606536296984,0.34311008,24.761112
-2.066839,-0.046828,-1.71307169015482,-0.02964949504231754,0.35917222,0.8742558
-3.204504,-0.065394,-2.945524393793743,-0.1736861452121338,0.14051633,2.769739
-4.44375,-0.036987,-4.09974470527828,-0.3622487817883702,0.31380808,11.858427
-5.558262,-0.20426,-5.190263850578142,-0.5671424553588654,0.48495483,10.684497
-6.898711,-0.478829,-6.335246276840678,-0.490386045646533,0.48001665,1.8549988
-8.332639,-0.596022,-7.409434146572947,-0.4672892762059051,0.88249654,0.8095082
-9.813304,-0.615894,-8.795318896307176,-0.4035504286188263,1.0132781,0.5495814
-11.193062,-0.57216,-10.37780415853833,-0.53969992631627,0.77472264,0.32716894
-12.565431,-0.596218,-11.58436178855871,-0.7636267936937479,0.98938835,1.0008521
-13.865687,-0.616875,-12.95694312261047,-0.9306028915345423,0.9979932,1.1506364
-15.25963,-0.573797,-14.2832663988438,-0.9371195625684875,1.044536,1.4108708
-16.61298,-0.568256,-15.64875132979173,-0.8861786047272647,1.0166343,0.6349319
-18.030075,-0.543936,-17.03398268547476,-0.2270234306231035,1.1512165,1.1015842
-19.271402,-0.593273,-18.64820602699425,-0.4550866870268109,0.55022836,0.49275777
-20.604033,-0.619411,-19.85538918749037,-0.2193175316420562,0.7972197,0.9228797
-21.951063,-0.606671,-21.14446093498637,-0.3691908544873101,0.84393054,0.26543006
-23.307711,-0.596664,-22.64282085854906,-0.4406027241756464,0.524385,0.31923082
-24.681595,-0.580095,-24.10597798333802,-0.5624239096303558,0.6656324,0.25623456
-26.119852,-0.535925,-25.20056397793857,-0.4282907789829673,0.96172297,0.5972122
-27.41851,-0.563008,-26.68753830431879,-0.3704784550675537,0.82793206,0.36104816
-28.654551,-0.527037,-28.01963459039552,-0.5818254692241847,0.60163593,0.15941727
-29.88629,-0.526558,-29.35509039881649,-0.6797462462979361,0.52865016,0.45651153
-31.14797,-0.386064,-30.56065530632251,-0.438497802162904,0.5096744,0.5796907
-32.10659,0.073662,-31.66838301519308,-0.3104799384992381,0.4487837,1.2941489
-32.82394,1.002405,-32.45097474810329,0.2265707855139061,0.78217745,1.243763
-33.359528,2.016174,-32.92982908380667,1.360773786161442,0.7168216,1.4693468
-33.65403,3.126096,-33.04171215780284,2.161473212373914,1.0608052,1.3018799
-33.737728,4.489868,-33.23766690621443,2.934082269203,1.7684952,2.224973
-34.337345,5.677383,-33.49465675281427,4.292145856026384,1.605897,2.3702552
-35.299473,6.562665,-34.44714326581911,5.723744593819485,1.1463835,1.7928333
-36.288757,7.47657,-35.38499492108046,6.560194046378081,1.1811329,1.8707666
-37.094185,8.534371,-36.34462519833738,7.451535688191289,1.0920545,1.6801887
-37.195084,9.391129,-37.1866009788334,8.198745398889134,1.1274658,1.7955327
-36.803387,10.069826,-36.93152599227985,9.386216666991594,1.1997937,1.6271832
-35.991795,10.371368,-36.04092767079414,9.729657097394242,0.6316202,0.8489008
-35.074196,10.179102,-35.20217486370449,9.963525802102032,0.10507404,0.5833634
-34.322277,9.516731,-34.54342985286667,9.747672931639526,0.28429002,0.4466585
-33.78772,8.569231,-34.53078737849119,8.986649432051625,0.7768737,0.813692
-33.545399,7.547016,-34.19556163541902,8.124139084663323,0.7751863,0.92559814
-33.509109,6.542944,-34.21743348375889,7.349008694252473,1.2005283,1.5933249
-33.343853,5.465233,-34.09701158050139,6.567663347594991,1.4483469,1.9318414
-32.732025,4.485314,-33.98008318079641,5.47121453555982,1.6224723,1.0188184
-31.963161,3.780255,-32.71265672434676,4.090250961895272,0.7098823,0.72056997
-31.110527,3.037041,-32.09192588859899,3.654771185976057,1.069075,1.4831464
-30.292084,2.316151,-30.87652810731862,3.025389906427295,0.90808254,1.6726308
-29.454767,1.547121,-30.36315247133,2.237018846366127,1.1160777,1.1765475
-28.578094,0.7964,-29.53281704853676,2.11763766064781,1.2849561,3.7869396
-27.531429,0.435893,-27.93396756905464,0.6204783360551767,0.45632303,0.5604695
-26.456758,0.546936,-26.71322016726601,-0.02430036262349786,0.56669784,0.50525117
-25.392786,0.660323,-25.60687455901035,0.7090842072028306,0.32302248,0.20697047
-24.344627,0.716977,-24.43760039668671,0.7018126281477537,0.3155561,0.13687828
-23.24119,0.774782,-23.44415547906112,0.8135862149469815,0.21565895,0.0070365616
-22.133696,0.811229,-22.18094469406217,1.065534075861973,0.21838693,0.08546881
-20.971479,0.847855,-21.18257737789683,0.9108899313572703,0.18197404,0.21721725
-19.843122,0.898089,-20.09587346770817,0.8857267294030485,0.23682378,0.065350756
-18.656427,0.896309,-19.06373762054812,0.6993977983998986,0.30210018,0.35126755
-17.562441,0.837416,-18.13153966855383,0.8244024951000404,0.4686851,0.84768593
-16.265991,0.801621,-17.02836217145671,0.5064609891868649,0.68614644,1.2054291
-15.155446,0.856924,-15.61792412539554,0.5623103658798537,0.6017753,0.7423763
-14.05644,0.836397,-14.58964883619031,0.5724173243437956,0.5606326,1.0625284
-13.003197,0.535496,-13.60313611352942,0.3719267836756142,0.5462704,1.1292729
-12.272594,-0.099887,-12.59902913680359,0.2371838081590585,0.36598748,0.6532644
-11.901382,-0.988699,-12.5254840088445,-0.5659553958912644,0.646718,1.3665538
-11.840884,-2.020195,-12.14116625341172,-1.162227469842849,1.0364515,4.1088634
-11.871304,-3.170924,-12.71783004867722,-2.052611346270533,1.4897861,5.862081
-11.835935,-4.338321,-12.86081893673647,-3.140629156486645,1.3557991,6.090417
-11.752536,-5.557875,-12.72785112793362,-4.209922908493612,1.8304408,6.6479263
-11.685329,-6.759634,-12.7035260225004,-5.720345068022737,1.221755,8.73917
-11.66822,-7.909417,-12.36531790303578,-6.966787904481252,1.1014669,5.815962
-11.630434,-8.998775,-12.04730241263475,-8.250552115932878,0.6875699,3.4515948
-11.543824,-10.224586,-12.3332547654761,-9.066448326231349,1.3969617,5.9096074
-11.458797,-11.446981,-12.22469142342982,-10.35319997690205,1.3167535,4.9270973
-11.414912,-12.778755,-12.07777861199966,-11.20213458965195,1.926333,5.7047234
-11.336375,-14.125869,-11.7886607031041,-12.52874908091036,1.6780497,3.635139
-11.258752,-15.512058,-11.59317445844285,-13.62023911693466,1.9720175,3.2710724
-11.198737,-16.872564,-11.86982083773442,-15.47196857665582,1.5313146,2.6552637
-11.124699,-18.222851,-11.9494554053441,-17.01124298725897,1.4938395,3.3594818
