pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
-0.014952,-0.092072,-1.023814962064153,0.9084289137136078,1.5131328,125.79193
0.002659,-0.109081,-1.055089424544786,0.8008085872555881,1.5039297,133.81236
0.009905,-0.117741,-1.05554834289536,0.7622564615173049,1.5016916,149.89877
0.010039,-0.123086,-1.030646242284715,0.7750609224857693,1.4849464,137.88155
-0.002057,-0.119494,-0.9889733208069794,0.8043430900330046,1.4553342,149.24892
-0.480566,-0.247249,-0.7028706696925224,0.2065125600603797,0.43777293,112.91593
-1.457694,-0.549946,-1.343515113212471,0.2715233810032493,0.8005062,66.885994
-2.566313,-0.911673,-2.213841837479886,0.06228678610060734,0.99296844,42.048183
-3.735889,-1.350598,-3.10192287214978,-0.7301585836806397,0.7906708,8.143906
-4.96472,-1.809548,-4.50738612370167,-1.343856901175263,0.53936356,5.3626165
-6.158087,-2.2962,-5.687747313316986,-1.794322348665819,0.5633854,3.3833084
-7.374316,-2.852736,-6.70250193185531,-1.885168802577166,1.1337094,15.284067
-8.586226,-3.360327,-7.845709429320657,-2.198684282852282,1.3446094,9.675897
-9.835942,-3.835042,-8.999170588648775,-2.686585853579861,1.4704247,7.914378
-11.077914,-4.3445,-10.34713017716274,-3.291871910631325,1.3276811,5.480428
-12.298553,-4.862902,-11.52339387601445,-3.793199289574924,1.3979212,5.483203
-13.590876,-5.437425,-12.77208958083888,-4.325529303214988,1.4572355,6.148048
-14.792508,-5.989329,-13.78516835185553,-4.818313702236641,1.5842441,2.1378913
-16.015409,-6.499656,-14.87839075773149,-6.031283718973004,1.2004043,-0.18947713
-17.296211,-6.924709,-16.02652228375257,-7.157789062254569,1.2855153,1.8249915
-18.496498,-7.410452,-17.61981745128103,-6.840201775749278,1.0651305,0.7907895
-19.679224,-7.860178,-18.44662607248449,-6.683117617286976,1.3666275,2.1696036
-20.724632,-7.986062,-19.80693171060987,-7.090617659420086,1.3086696,1.0848656
-21.647062,-7.586199,-21.53765751097507,-7.915734399384565,0.05277114,1.0468831
-22.421202,-6.706085,-22.35920926890157,-7.498630150061272,0.72871494,2.5613437
-22.990499,-5.617447,-23.01159389083147,-6.882327258168203,1.2823559,3.8143597
-23.51491,-4.433575,-23.5911523376324,-5.829075226430691,1.3312566,3.3165975
-24.125189,-3.220623,-24.32626611867352,-4.686384760458054,1.5656208,3.0204606
-24.625257,-2.088925,-25.06057344722323,-3.384795574230613,1.3106545,3.7520928
-25.127789,-0.85667,-25.43797382707319,-2.116650877267184,1.3140873,2.6245658
-25.600739,0.326225,-25.86122950887631,-0.8024160527802663,1.2217475,2.7458196
-26.099939,1.565128,-26.19364386677317,0.5139037884348306,1.0046387,2.4267051
-26.572477,2.774686,-26.76645263038058,1.937221201790242,0.89145434,2.7168121
-26.843561,3.885566,-27.28642143259888,3.064325906904527,0.8741604,2.6931071
-26.705391,4.888596,-27.51628102333561,4.049431202647344,1.1429201,1.5833626
-26.047794,5.585017,-26.74317972206727,4.855374567759583,0.9379778,0.96897984
-24.92363,6.119687,-25.28357556032159,5.71719876456595,0.5983489,1.5607984
-23.739641,6.677082,-24.147682052953,6.118606917709589,0.73167485,1.4296262
-22.571777,7.249502,-23.1715803231495,6.651506888717361,0.87481904,1.3690858
-21.348335,7.789676,-21.88091413104721,7.091771260039026,0.9131065,1.5143962
-20.18029,8.31326,-20.62683073458796,7.546655047472512,0.9328049,2.5949478
-19.067961,8.765253,-19.74850257804028,8.246381822858403,0.8289153,1.6858785
-17.867785,9.272586,-18.4566189568021,9.091075815111802,0.51209086,0.45716137
-16.668859,9.806206,-16.92841600795757,9.562584649182796,0.38705528,0.45778716
-15.558574,10.357543,-15.8938092641821,9.954414782109605,0.48530728,1.3815348
-14.413215,10.875696,-14.9651893174347,10.47435527460832,0.9147894,1.610647
-13.254255,11.404421,-13.87342861580975,10.81118583553821,0.9463428,1.8232598
-12.044621,11.879199,-12.82090568391231,10.83910213083043,1.464178,4.811295
-10.833914,12.348866,-11.623880157822,11.30764100442362,1.3924509,6.547214
-9.664967,12.843245,-10.42395043211211,11.87345227681469,1.4044248,6.4892344
-8.480808,13.369254,-9.275282394083002,12.2679817007725,1.4210216,6.6166425
-7.309771,13.809082,-8.203729836737972,12.77198419024722,1.3714695,6.2760553
-6.122749,14.348907,-6.801404184723284,13.07950491687413,1.2290227,6.1801596
-5.247769,15.311906,-5.601156163345919,13.81409359877357,1.6733831,3.2869978
-5.162287,16.576387,-5.236872980588553,14.97765478649047,1.5955899,1.3826227
-5.572852,17.777382,-5.748262473296652,16.26272106029371,1.6072096,2.2908838
-6.178498,18.938112,-6.157644208140537,17.60434203848554,1.2976085,2.5350902
-6.796331,20.032291,-6.656143729642601,18.90002717295965,1.2484941,1.9679976
-7.363631,21.143269,-7.481843128003407,20.2542400703667,0.99769884,0.8113295
-7.925037,22.280951,-8.091595240659048,21.49315533156647,0.80470896,1.9183338
-8.422864,23.41831,-8.653335069323287,22.46923415097883,0.960898,1.9854553
-8.944789,24.575462,-9.135541838077058,23.46841420817012,1.186603,1.2999856
-9.464566,25.724249,-9.756563966021886,24.37432151736264,1.3113273,2.1706784
-9.950433,26.883642,-10.22807505782975,25.8003401282264,1.2385604,1.8915925
-10.451823,28.046499,-10.59948173592149,27.135479475721,0.9563815,1.0966611
-10.900825,29.204647,-11.24242831650562,28.0075797147293,1.319587,1.729603
-11.07928,30.341082,-11.79572235529572,28.92786235845756,1.7362267,2.1996403
-10.896372,31.44096,-12.01662957356094,30.26317355678123,1.7330503,2.8625834
-10.544559,32.59919,-10.81577440519576,31.48190857044102,1.1697885,0.89136624
-9.997408,33.628864,-10.60652433959013,32.97430922380154,0.7749244,1.1920424
-9.398943,34.691513,-9.87834676912161,33.71326703556218,1.1301515,0.9604169
-8.792727,35.71624,-9.329097826677964,34.43666468194754,1.2612433,0.99925375
-8.182021,36.799667,-9.12648749703522,35.70790147208213,1.2319801,1.4076033
-7.657311,37.907753,-8.246287080527399,36.75552443161286,1.2722169,1.1767573
-7.120881,38.937809,-7.675538663151309,37.52313648374833,1.5021855,1.1232591
-6.570771,39.997005,-6.853980477333187,38.46917129386384,1.64686,0.993168
-6.061658,41.109543,-6.620671961893061,39.54953702868593,1.6580888,1.0568056
-5.516975,42.200283,-6.072659023706005,40.74814320392611,1.4815822,0.79308116
-4.876705,43.199635,-5.353158125872604,42.16356996724434,1.0777557,0.8925059
-4.179313,44.162941,-4.514681145165063,43.47142947688225,0.6905392,0.65661156
-3.32415,45.031479,-4.165655933275148,44.65663649397624,1.1268436,1.130476
-2.338476,45.622562,-2.839984500975946,45.25346320379069,0.57552207,0.45265576
-1.310942,46.130688,-1.695886195429034,46.35526962363849,0.39166057,0.39181632
-0.29888,46.427826,-0.840943094445584,46.85895116092512,0.6547447,2.8373978
0.560721,46.188454,0.7798028310442365,46.52876759341645,0.25452662,0.3542136
1.028542,45.433529,1.550201680818857,46.56386769034138,1.347483,1.0801227
0.866782,44.498646,1.913008130315175,46.09620473908871,1.9664737,1.5401051
-0.026548,43.874252,0.9887166456552561,44.80528793271073,1.4735049,1.7055252
-1.201362,43.434952,-0.8301326773521912,43.81089312930529,0.3372566,0.6831237
-2.373398,43.033813,-1.913297248653672,43.67955222888184,0.7874168,0.6599804
-3.539563,42.662334,-3.191781029672497,43.20804622565633,0.49819237,1.2757275
-4.70084,42.056145,-4.528017552072483,42.73587213920896,0.8272714,0.19791031
-5.533161,41.128429,-5.078983279662527,41.56646487137608,0.5475316,0.87841773
-6.18252,40.05574,-5.495650496879203,40.34508416566732,0.7035322,0.8872305
-6.778395,38.971409,-6.155278203881008,39.35270024961461,0.7128777,0.7277677
-7.39497,37.84446,-6.931692106464479,38.35122399196369,0.61740243,0.7358774
-8.03185,36.734165,-7.146400838296184,37.55455406939392,1.1195832,1.3074529
-8.676126,35.55167,-7.71101219966354,36.05940231956018,0.89572227,1.3411031
-9.113667,34.414173,-8.643899790618384,35.00086398077629,1.0915382,0.56338704
-9.479807,33.259727,-8.55779370786459,33.99818891718174,1.2318534,1.6926286
-9.927586,32.125366,-9.247144556041789,32.96861337194716,1.1414242,1.5057297
-10.335257,30.869587,-9.880616676899542,32.11592528209315,1.296384,1.3318417
-10.460842,29.57056,-9.765369581264716,30.69141832356169,1.3005409,1.4725983
-10.151201,28.417835,-9.942178109863663,29.11900004738472,0.6429266,0.8275354
-9.625595,27.336264,-9.471689775406013,28.27459619948499,0.90426046,1.0591121
-9.048063,26.233862,-8.945118874972968,27.22003286043761,1.0797387,0.963786
-8.510537,25.169722,-8.12162581907427,26.23918279894122,1.0372226,1.1159582
-7.999128,24.03355,-7.752281052035428,25.13594019733935,1.1371603,0.73369193
-7.489751,22.883904,-7.284072812468757,24.07518968232288,1.2575078,1.0133014
-6.984592,21.703678,-6.662786543244236,23.06388257488864,1.3961561,1.2186575
-6.471531,20.572876,-6.257954075679891,21.57113721963307,0.95932055,1.0302901
-5.860284,19.410374,-5.832599694095154,20.15931207597897,0.68044394,0.7475095
-5.293346,18.19376,-5.221238324295696,19.1144084380633,0.78198045,0.8749083
-4.749788,16.985764,-4.592531982040418,17.63866120914332,0.5237711,0.70293736
-4.226297,15.75595,-4.334239789074751,16.23309733347923,0.3588044,0.2600229
-3.672839,14.584532,-3.618382772487653,15.17834447280947,0.5079897,0.47677097
-3.103843,13.451033,-3.236029719300001,14.11869847963716,0.54834723,0.4882555
-2.577667,12.388215,-2.507511501902016,13.29153112210605,0.7914377,1.0628209
-2.044098,11.273307,-1.870408716725772,11.97966549574279,0.6846414,0.9620886
-1.493762,10.125337,-1.206683745849909,10.79643563648411,0.49670953,0.6370956
-0.952163,8.928295,-0.9155955914008085,9.403004010456653,0.31947863,0.4730028
-0.332003,7.788183,-0.3207549065121336,8.145637853445749,0.21429811,0.19500566
0.229115,6.70334,0.465471009871252,7.236554924714603,0.49688464,0.59902394
0.746919,5.582604,0.9758861128940988,6.422271518912257,0.8113519,0.7141689
1.236498,4.470287,1.433842792557832,5.482776428170972,0.92287093,0.71364725
1.60489,3.339442,1.661177551768204,4.662632408670135,1.2343016,10.58643
1.720859,2.281377,2.234709002953795,3.820027915019655,1.6417001,10.5989065
1.346312,1.374073,2.128810118999031,2.742044741334523,1.6571634,11.325938
0.708573,0.701618,0.6659422677019277,1.918294760372274,1.2249842,48.716995
0.264924,0.417519,-0.01479108161883198,1.162846017435696,0.70020115,40.38947
0.213177,0.357138,-0.7790384599273251,1.298968116408696,1.47115,87.124344
0.21352,0.356599,-0.8464411962703091,1.227619340918661,1.4822152,99.84883
0.209908,0.36613,-0.8538118899699634,1.216182293664349,1.5041564,96.077126
0.211549,0.366845,-0.8509733179569248,1.235297422261482,1.4991999,100.02229
0.213627,0.366362,-0.8459680882611095,1.239817247110046,1.4979525,93.14759
,,,,1.3729229,
